idx,text,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
1158,i really feel for the women who have to work with these obnoxious cretins,3,1,14,76.24,79.51,24.32,20.23,14,14.29,85.71,71.43,64.29,21.43,14.29,7.14,0,0,0,0,7.14,14.29,7.14,0,21.43,7.14,7.14,0,0,21.43,0,0,7.14,0,7.14,0,14.29,0,14.29,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,7.14,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,7.14,0,0,7.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0
1159,i didnt have to drink as much last time as people who get ultrasounds at weeks or before do but it was still enough that i was feeling distinctly eager for the toilet by the end,1,1,36,33.38,1,98.75,64,36,8.33,94.44,75,66.67,13.89,8.33,5.56,0,0,0,0,5.56,13.89,5.56,0,19.44,13.89,2.78,13.89,2.78,19.44,8.33,8.33,0,0,0,0,13.89,0,13.89,2.78,0,0,2.78,2.78,11.11,0,2.78,2.78,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,2.78,0,5.56,0,2.78,0,2.78,0,2.78,0,0,11.11,2.78,0,0,0,0,0,2.78,11.11,8.33,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0
1160,i feel it is perfectly acceptable to consume homemade chex party mix for breakfast during the holidays given the fact that it is mostly cereal,1,1,25,63.53,19.67,35.01,99,25,24,84,68,52,16,4,4,0,0,0,0,12,12,8,0,12,8,8,0,0,16,8,0,8,4,4,0,16,0,16,8,0,0,4,4,0,0,12,12,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,i feel like they don t think it s sincere when it really is she told us exclusively,1,1,18,1,92.24,77.17,93.93,18,11.11,83.33,83.33,61.11,33.33,22.22,5.56,5.56,0,5.56,5.56,11.11,0,0,0,5.56,5.56,16.67,5.56,0,22.22,5.56,0,5.56,5.56,0,0,22.22,0,22.22,11.11,0,0,0,5.56,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,27.78,11.11,5.56,0,0,5.56,5.56,16.67,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,5.56,5.56,5.56,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,i would always have this song stuck in my head after a bombing or incident and then i would feel a bit weird about it because if you dont really pay attention to the lyrics it sounds like such a happy song not the type youre supposed to hum on difficult days,4,1,52,26.1,7.93,44.14,4.87,52,11.54,94.23,78.85,63.46,15.38,9.62,5.77,0,3.85,0,0,5.77,15.38,9.62,0,13.46,11.54,5.77,11.54,3.85,17.31,5.77,3.85,1.92,0,0,1.92,23.08,1.92,21.15,1.92,1.92,7.69,3.85,1.92,5.77,0,5.77,1.92,3.85,1.92,1.92,0,0,0,0,0,3.85,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,5.77,3.85,0,0,1.92,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,5.77,15.38,1.92,0,3.85,0,7.69,1.92,7.69,1.92,5.77,3.85,0,0,0,0,0,0,0,0,0,0,0,0
1163,i feel my comments or opinion are sincere but some people get the wrong message,1,1,15,22.17,1,99,20.23,15,26.67,93.33,73.33,46.67,13.33,13.33,13.33,0,0,0,0,0,20,6.67,0,0,6.67,0,13.33,0,20,13.33,6.67,0,0,0,0,26.67,0,26.67,13.33,0,0,6.67,0,13.33,0,13.33,6.67,6.67,0,0,0,0,0,0,0,20,20,6.67,0,0,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,20,6.67,0,0,0,0,0,6.67,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,im sorry im feeling a little bitchy tacky looking women came in and sat next to me,3,1,17,46.7,1,99,1,17,11.76,94.12,82.35,41.18,17.65,17.65,17.65,0,0,0,0,0,5.88,5.88,0,11.76,11.76,0,5.88,0,29.41,17.65,5.88,0,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,0,5.88,0,5.88,5.88,0,5.88,0,0,0,5.88,11.76,5.88,5.88,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.18,0,5.88,23.53,5.88,0,5.88,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,i feel like charmed gave me the means to spend those few years when my sons were very young at home with them,1,1,23,47.48,18.24,99,84.9,23,4.35,100,86.96,60.87,21.74,17.39,13.04,0,0,0,4.35,4.35,17.39,4.35,0,17.39,4.35,8.7,4.35,0,21.74,8.7,8.7,0,0,0,0,8.7,0,8.7,8.7,0,0,0,0,0,0,4.35,4.35,0,4.35,4.35,0,0,0,0,0,13.04,4.35,0,0,0,0,0,8.7,4.35,0,0,4.35,0,0,0,0,8.7,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,8.7,0,0,4.35,0,0,4.35,13.04,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,im really happy but i just feel exhausted,0,1,8,1,1,99,20.23,8,12.5,100,87.5,62.5,25,25,25,0,0,0,0,0,0,0,0,0,12.5,25,12.5,0,25,12.5,0,0,0,0,0,37.5,0,37.5,12.5,0,0,0,12.5,12.5,0,25,12.5,12.5,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,i feel a kind of dull grief over it,0,1,9,98.16,1,99,1,9,0,100,77.78,55.56,22.22,11.11,11.11,0,0,0,0,11.11,11.11,11.11,0,22.22,0,0,0,0,11.11,11.11,0,0,0,0,0,44.44,0,22.22,11.11,0,0,0,0,11.11,0,22.22,0,22.22,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,22.22,0,0,11.11,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,i feel particularly uncomfortable with how much a driver is looking down on the phone i shout eyes on the prize,4,1,21,97.56,4.61,84.92,1,21,14.29,95.24,76.19,61.9,9.52,9.52,9.52,0,0,0,0,0,19.05,14.29,0,19.05,4.76,9.52,0,0,14.29,9.52,4.76,4.76,0,4.76,0,9.52,0,9.52,9.52,4.76,0,0,0,0,0,4.76,0,4.76,4.76,0,4.76,0,0,0,0,9.52,9.52,0,0,0,0,9.52,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,23.81,0,0,4.76,9.52,4.76,4.76,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,ive left the orange scented mixture white but feel free to color it if you wish,1,1,16,26.1,11.66,89.39,96.74,16,12.5,87.5,75,43.75,18.75,12.5,6.25,0,6.25,0,0,6.25,6.25,6.25,0,6.25,6.25,0,12.5,0,18.75,18.75,0,0,0,0,0,25,0,25,6.25,0,6.25,6.25,0,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,12.5,31.25,0,0,6.25,18.75,0,6.25,0,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0
1170,i always appreciate them and please feel free to become a follower and come back and visit again soon,1,1,19,12.74,70.59,99,99,19,10.53,100,73.68,52.63,10.53,10.53,5.26,0,0,0,5.26,0,5.26,5.26,0,5.26,0,15.79,15.79,0,15.79,5.26,0,5.26,0,0,5.26,21.05,5.26,15.79,10.53,0,0,0,0,0,0,10.53,10.53,0,5.26,5.26,0,0,0,0,0,26.32,15.79,10.53,5.26,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,15.79,0,5.26,10.53,0,0,5.26,15.79,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0
1171,i left feeling satisfied that donna knew what she was doing and i was in capable hands,1,1,17,1.05,12.77,97.97,95.42,17,17.65,94.12,70.59,58.82,29.41,17.65,11.76,0,0,5.88,0,11.76,5.88,0,0,5.88,17.65,0,5.88,0,23.53,5.88,0,5.88,0,5.88,0,11.76,0,11.76,11.76,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,17.65,0,0,11.76,0,0,5.88,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,i started feeling uncomfortable around my straight male friends particularly after one of them drunkenly came on to me grabbing at my waist while he attempted to murmur sweet nothings in my ear at a party that same week,4,1,39,74.95,15.29,99,60.52,39,25.64,94.87,76.92,56.41,20.51,17.95,12.82,0,0,2.56,2.56,2.56,15.38,2.56,2.56,23.08,0,7.69,5.13,0,7.69,10.26,5.13,5.13,5.13,0,0,5.13,0,5.13,2.56,0,0,0,0,2.56,0,7.69,5.13,2.56,2.56,0,2.56,0,0,0,0,12.82,2.56,0,0,0,0,0,10.26,0,2.56,0,5.13,0,0,0,0,2.56,2.56,0,0,0,0,12.82,0,0,0,0,2.56,0,2.56,0,0,0,2.56,0,0,0,0,0,0,0,23.08,0,2.56,7.69,0,5.13,5.13,10.26,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,i feel uncomfortable here,4,1,4,1,1,99,1,4,25,100,100,50,25,25,25,0,0,0,0,0,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,25,0,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,25,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,i could have done more but i was feeling a pleasant tiredness and had a good sweat going so i stopped at that,1,1,23,2.08,1,92.58,99,23,17.39,100,78.26,69.57,17.39,13.04,13.04,0,0,0,0,4.35,17.39,8.7,0,4.35,21.74,4.35,13.04,0,26.09,8.7,4.35,0,0,0,0,13.04,0,13.04,4.35,0,4.35,0,0,4.35,0,8.7,8.7,0,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,4.35,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,8.7,8.7,0,4.35,0,0,0,4.35,4.35,17.39,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0
1175,i don t feel the least bit unwelcome in my party and my views are not uncommon,0,1,17,29.85,1,99,95.42,17,11.76,82.35,70.59,52.94,17.65,17.65,17.65,0,0,0,0,0,23.53,5.88,0,5.88,5.88,0,5.88,5.88,11.76,11.76,11.76,5.88,5.88,0,0,11.76,0,11.76,5.88,0,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,17.65,0,0,5.88,5.88,0,5.88,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,i feel like im super rich kinda like when i could drink goldschlager haha,1,1,14,7.34,1,97.09,99,14,7.14,92.86,85.71,50,21.43,21.43,21.43,0,0,0,0,0,0,0,0,14.29,14.29,7.14,7.14,0,21.43,14.29,0,7.14,0,0,7.14,21.43,0,21.43,7.14,0,7.14,7.14,0,0,0,21.43,21.43,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,21.43,7.14,0,0,0,0,0,7.14,7.14,0,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
1177,i feel its rude to say he is better than all the other men,3,1,14,56.86,9.23,72.58,20.23,14,0,100,92.86,64.29,21.43,14.29,7.14,0,0,7.14,0,7.14,28.57,7.14,0,14.29,7.14,0,7.14,0,21.43,21.43,7.14,7.14,0,7.14,0,28.57,7.14,21.43,7.14,0,0,0,0,14.29,0,14.29,7.14,7.14,7.14,0,7.14,0,7.14,0,0,28.57,14.29,0,0,7.14,0,7.14,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,7.14,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,i feel accepted because of my condition,2,1,7,18.12,1,99,99,7,42.86,85.71,71.43,57.14,28.57,28.57,28.57,0,0,0,0,0,14.29,0,0,14.29,0,0,14.29,0,14.29,0,0,0,0,0,0,28.57,0,28.57,14.29,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,i didn t and still don t feel lucky though,1,1,10,1,1,98.38,99,10,0,60,60,40,10,10,10,0,0,0,0,0,0,0,0,0,0,20,20,0,10,10,0,0,0,0,0,20,0,20,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,i managed to re learn feeling insecure again,4,1,8,62.1,1.71,99,1,8,37.5,87.5,75,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,25,12.5,0,0,0,0,0,37.5,0,37.5,25,0,0,0,0,0,0,12.5,0,12.5,12.5,0,12.5,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,i mean the idea is intoxicating of course and it feels amazing when its happening but what happens in the morning when you wake up and you have to go to work and so amp so is all up in your shit about something that is completely impractical,5,1,48,7.65,75.49,94.8,52.41,48,16.67,95.83,77.08,68.75,18.75,8.33,2.08,0,6.25,0,0,10.42,12.5,4.17,0,16.67,8.33,12.5,16.67,0,20.83,0,2.08,2.08,0,2.08,0,18.75,2.08,16.67,4.17,0,0,2.08,6.25,2.08,0,4.17,2.08,0,2.08,2.08,0,0,0,0,2.08,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,2.08,0,0,2.08,0,0,4.17,2.08,0,0,0,2.08,0,0,0,4.17,0,0,0,0,0,0,0,0,4.17,12.5,0,2.08,10.42,0,0,2.08,6.25,0,12.5,4.17,0,0,0,0,0,0,0,0,0,0,0,0
1182,i am on so many social networks right now and sometimes i feel like that i am pretty talked out,1,1,20,3.8,1,99,20.23,20,10,95,85,70,20,15,15,0,0,0,0,5,10,0,0,15,10,15,10,0,20,15,5,0,0,0,0,15,0,15,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,5,0,0,5,10,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,i feel like i should have some sort of rockstar razzle dazzle lifestyle but i would at least like to spend a third of my life doing something i feel is worthwhile,1,1,32,52.84,1,54.55,69.4,32,12.5,87.5,81.25,68.75,18.75,15.63,15.63,0,0,0,0,3.13,15.63,3.13,3.13,18.75,15.63,0,3.13,0,25,9.38,9.38,0,0,0,0,25,0,25,6.25,0,6.25,9.38,0,3.13,0,3.13,3.13,0,0,0,0,0,0,0,0,6.25,3.13,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,18.75,6.25,0,0,0,0,0,6.25,0,0,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,i feel agitated a lot im straddling articulacy and incoherence,3,1,10,15.41,1,98.38,1,10,40,70,60,50,20,20,20,0,0,0,0,0,20,10,0,0,10,0,10,0,20,0,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,10,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,i start to feel a little overwhelmed knowing i have to make still,5,1,13,74.95,1,99,1,13,15.38,100,92.31,53.85,15.38,15.38,15.38,0,0,0,0,0,7.69,7.69,0,15.38,7.69,7.69,0,0,46.15,7.69,7.69,0,0,0,0,23.08,0,23.08,15.38,7.69,0,0,0,0,0,7.69,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,30.77,7.69,0,0,0,0,0,7.69,7.69,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,0
1186,i don t know about you but sometimes i feel that the world is troubled deeply pathologically troubled,0,1,18,19.76,13.82,99,1,18,22.22,83.33,55.56,44.44,22.22,16.67,11.11,0,5.56,0,0,5.56,11.11,5.56,0,5.56,5.56,5.56,5.56,0,16.67,0,0,0,0,0,0,33.33,0,33.33,11.11,0,0,5.56,0,5.56,0,11.11,0,11.11,11.11,0,11.11,11.11,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,5.56,0,0,5.56,5.56,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,i feel like they bring the characters to life completely and i m always kind of surprised what the actors do do together,5,1,23,47.48,40.06,74.45,20.23,23,17.39,91.3,69.57,60.87,17.39,13.04,8.7,0,0,0,4.35,4.35,8.7,8.7,0,13.04,8.7,8.7,4.35,0,17.39,0,0,4.35,4.35,0,0,26.09,4.35,21.74,4.35,0,0,8.7,4.35,0,0,4.35,0,0,4.35,0,0,0,0,0,0,17.39,4.35,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,17.39,13.04,4.35,4.35,0,0,0,4.35,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,i felt confused me sometimes that makes me feel useless,0,1,10,3.8,1,99,1,10,30,100,70,40,40,30,30,0,0,0,0,10,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,0,60,30,10,0,20,0,0,0,30,0,30,30,0,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,i am left feeling heartbroken about losing that child and then guilty because my parenting and wife ing has been so far below par for the last months,0,1,28,11.88,61.28,99,1,28,14.29,92.86,64.29,53.57,10.71,7.14,7.14,0,0,0,0,3.57,10.71,3.57,0,10.71,10.71,7.14,17.86,0,14.29,3.57,3.57,10.71,7.14,3.57,0,7.14,0,7.14,3.57,3.57,0,0,0,0,0,10.71,0,10.71,7.14,0,7.14,0,0,3.57,0,10.71,0,0,0,0,0,0,10.71,7.14,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,3.57,14.29,0,0,10.71,0,0,3.57,10.71,3.57,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,i noticed that i was feeling very stressed and anxious and i just couldnt quite put my finger on why,3,1,20,1,1,98.38,1,20,25,100,85,70,25,20,20,0,0,0,0,5,10,0,0,5,10,20,10,5,20,5,0,0,0,0,0,25,0,25,10,5,5,5,0,0,0,10,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,i never been feel this ashame this humiliated in life,0,1,10,1,1,99,1,10,10,100,70,60,30,10,10,0,0,0,0,20,20,0,0,10,10,10,0,10,20,0,0,20,0,0,20,20,10,10,10,0,0,0,0,0,0,20,0,20,20,0,20,0,0,0,0,20,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,10,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,i exist for does my existence even mean anything to anyone apart from my family i always wonder about my existence and the fuck now i feel so dumb ive never thought about the purpose of it,0,1,37,5.35,1,99,2.35,37,13.51,91.89,81.08,67.57,27.03,18.92,18.92,0,0,0,0,8.11,13.51,5.41,0,16.22,5.41,18.92,5.41,2.7,16.22,2.7,0,0,0,0,0,27.03,5.41,21.62,10.81,2.7,0,8.11,0,2.7,0,5.41,0,2.7,0,0,0,0,0,0,2.7,5.41,2.7,0,0,0,2.7,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,10.81,5.41,0,0,2.7,0,0,2.7,8.11,2.7,8.11,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,i start working full time next week where i m currently at and i m feeling a bit ungrateful at the moment,0,1,22,71.44,1.08,99,20.23,22,18.18,86.36,72.73,45.45,13.64,13.64,13.64,0,0,0,0,0,9.09,9.09,0,9.09,0,9.09,4.55,0,9.09,13.64,9.09,4.55,0,4.55,0,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,9.09,0,0,4.55,0,0,4.55,31.82,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,i have learned how much more like a neighbourhood this place feels the humans with dogs have been very sympathetic and understand my quixotic need to walk a dog to walk period,2,1,32,78.28,40.06,96.5,69.4,32,15.63,90.63,78.13,56.25,9.38,6.25,6.25,0,0,0,0,3.13,21.88,9.38,0,12.5,9.38,6.25,3.13,0,28.13,9.38,6.25,3.13,3.13,0,0,15.63,0,15.63,12.5,3.13,3.13,0,0,0,0,3.13,3.13,0,3.13,0,0,0,0,0,0,12.5,6.25,3.13,0,0,0,0,6.25,0,0,0,0,0,0,0,0,3.13,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,15.63,12.5,0,6.25,3.13,0,0,3.13,3.13,6.25,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,i remain hopeful that the feeling i have is actually excitement a long missed friend,0,1,15,22.17,1.24,93.95,99,15,26.67,100,73.33,53.33,20,13.33,13.33,0,0,0,0,6.67,20,13.33,0,0,13.33,6.67,0,0,20,13.33,6.67,0,0,0,0,20,0,20,6.67,0,6.67,6.67,6.67,0,0,13.33,13.33,0,13.33,13.33,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,20,20,0,0,13.33,0,0,6.67,0,6.67,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0
1196,i want to be healthy and happy so badly that the fact that i am healing and without my leg is making me feel useless not empty,0,1,27,1,1,98.13,1,27,14.81,96.3,88.89,62.96,22.22,14.81,14.81,0,0,0,0,7.41,14.81,3.7,0,7.41,11.11,11.11,11.11,3.7,25.93,11.11,3.7,0,0,0,0,22.22,0,22.22,7.41,3.7,3.7,0,0,7.41,0,18.52,3.7,14.81,14.81,3.7,11.11,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,7.41,0,7.41,0,0,0,0,0,0,3.7,0,3.7,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,0,14.81,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,i got off the phone feeling numb,0,1,7,99,1,97.09,1,7,14.29,100,71.43,42.86,14.29,14.29,14.29,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,0,14.29,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,28.57,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
